cm_end,bit_score,rfam_acc,evalue_score,cm_start,pdb_id,chain,pdb_end,pdb_start,id,description
2925,2889.80,RF02541,0,1,7bl6,A,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7pam,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,1vy7,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4tub,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v4h,BB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2686.50,RF02541,0,1,4v4s,BA,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v5g,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,4v6k,AB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4v8i,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2712.20,RF02541,0,6,4v9m,BA,2879,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2873.20,RF02541,0,1,5we6,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2818,2419.80,RF02541,0,1,5x8p,A,2810,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6uo1,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,887.90,RF02541,4e-294,1,6ywx,A,3440,48,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,1041.70,RF02541,0,410,6z1p,Ab,2232,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2695.00,RF02541,0,1,7azs,23SB,2911,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7pai,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,4v9a,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v9o,EA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,4wqr,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5hd1,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6bz6,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7k55,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7p6z,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v53,DB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v8j,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v8n,DA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4wqy,AA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,6qnr,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2922,2936.70,RF02541,0,1,7p7q,A,2910,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,7s1g,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,8fom,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4u1u,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,5ndk,14,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5vpo,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6ndk,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,6q95,1,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2770.40,RF02541,0,1,6wnt,4,3031,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2893.90,RF02541,0,1,7m4w,A,2900,8,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2730.50,RF02541,0,1,7y41,A,3120,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
1150,58.20,RF02541,6.1e-18,1093,1hc8,C,58,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,4wsm,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2883.80,RF02541,0,1,5jc9,CA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2986.70,RF02541,0,1,5ngm,AA,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6o3m,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2769.90,RF02541,0,1,6o9j,B,2841,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7of2,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
1150,58.80,RF02541,3.9e-18,1093,1mms,D,58,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4wqu,CA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,5aka,B,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.80,RF02541,0,1,5lzf,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2762.80,RF02541,0,1,7kgb,A,3138,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2943.20,RF02541,0,1,7nhk,A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2893.90,RF02541,0,1,7uvx,A,2900,8,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2691.30,RF02541,0,1,4v4p,AA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2694.30,RF02541,0,1,4v5s,DA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4v71,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4v9s,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4www,YA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2728.80,RF02541,0,1,5imq,D,2891,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2979.70,RF02541,0,1,5tcu,B,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2886.70,RF02541,0,1,6ztn,BA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7jql,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7pah,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2874.40,RF02541,0,1,7pju,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,4v6p,BB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4w2g,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5dox,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2873.20,RF02541,0,1,5wf0,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.70,RF02541,0,1,6vyr,a,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,3013.90,RF02541,0,1,7qh4,A,2928,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2669.00,RF02541,0,6,4v68,BA,2852,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4v6y,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4v8i,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5j4c,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2762.80,RF02541,0,1,5v93,A,3138,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6oxi,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2886.70,RF02541,0,1,6ztp,BA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7ssw,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,8c90,A,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,8cvl,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2737.80,RF02541,0,1,2ogm,,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4lt8,YA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2576.20,RF02541,0,6,4v7j,AA,2848,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2933.30,RF02541,0,1,6o8y,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,6wd1,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,6wyv,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,7n30,23,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7tos,23S,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
1311,1045.10,RF02542,0,1,6rm3,S60,1244,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1114.80,RF02542,0,1,7qep,3,1299,1,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,8p60,S60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,8p5d,S60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1053.10,RF02542,0,1,6zu5,S60,1400,1,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,7qjh,R60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,8br3,S60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,118.40,RF02542,6.2e-34,1,7pnu,A,956,155,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,8p60,R60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,118.40,RF02542,6.2e-34,1,7pnv,A,956,155,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,7qjh,S60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,1179.10,RF02542,0,1,7qca,S60,1360,2,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,118.40,RF02542,6.2e-34,1,7pnt,A,956,155,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
1311,118.40,RF02542,6.2e-34,1,7pnw,A,956,155,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA
3401,2720.40,RF02543,0,1,5anc,N,3741,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2695.20,RF02543,0,1,7oyc,51,4114,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7zs5,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u51,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2746.40,RF02543,0,1,6ftg,u,3662,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7ohq,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6sv4,YQ,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2512.50,RF02543,0,1,7qwq,5,4754,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3374.50,RF02543,0,1,8aaf,f,3395,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2746.40,RF02543,0,1,3jag,5,3662,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5lyb,1,3394,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3349.80,RF02543,0,1,7b7d,LA,3223,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,1664.00,RF02543,0,1,7qjh,K50,2613,96,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,3jct,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
2880,54.50,RF02543,3.5e-13,2831,4cxg,2,50,1,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u4q,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3129.20,RF02543,0,1,4v3p,L1,3352,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3378.30,RF02543,0,1,4v91,1,3397,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2779.40,RF02543,0,1,7tut,K,3543,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3383.20,RF02543,0,1,7z3n,1,3337,5,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4v8t,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6m62,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2379.30,RF02543,0,1,6z6l,L5,5069,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,1664.00,RF02543,0,1,8p60,L50,2613,96,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u50,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7ohv,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7ohy,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2641.00,RF02543,0,1,7oya,51,4269,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u55,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5mei,AR,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2746.10,RF02543,0,1,6om7,t,3606,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2814.40,RF02543,0,1,6xu6,A5,3974,8,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7too,A25S,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6i7o,BQ,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6qik,A,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2779.10,RF02543,0,1,6r6g,5,3544,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6ri5,A,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2765.80,RF02543,0,1,6xa1,L5,3510,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,1336.20,RF02543,0,23,8brm,Lt,2564,25,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u4n,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6gqb,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7nrd,LA,3394,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3161,104.90,RF02543,1.6e-26,3007,3jcs,4,180,25,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3374.50,RF02543,0,1,8agx,f,3395,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2852.80,RF02543,0,1,6d90,5,3594,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2849.00,RF02543,0,1,6mtc,5,3597,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2660.40,RF02543,0,1,7obr,5,3493,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3364.10,RF02543,0,1,7qiw,2,3391,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2379.30,RF02543,0,1,4v6x,A5,5069,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3119.30,RF02543,0,1,4v8p,A1,3352,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5mc6,BQ,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7bt6,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,1664.00,RF02543,0,1,7qca,L50,2613,96,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4v7f,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5tga,1,3394,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2849.00,RF02543,0,1,6mtd,5,3597,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2746.40,RF02543,0,1,6fti,u,3662,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6hhq,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2851.80,RF02543,0,1,6hcq,51,3635,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2379.50,RF02543,0,1,6lsr,2,5069,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3284.50,RF02543,0,1,6t4q,C1,3184,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3383.20,RF02543,0,1,7old,1,3337,5,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,8e5t,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
1105,262.50,RF02543,2e-69,591,6zj3,LE,698,1,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2857.20,RF02543,0,1,7mdz,5,3603,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
2192,403.20,RF02543,2.7e-108,1373,7r72,1,641,1,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u53,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2779.40,RF02543,0,1,5lzx,5,3543,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,1035.50,RF02543,2.1e-282,1829,5t2a,B,1382,1,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6ft6,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5ndv,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5tga,5,3394,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6n8l,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3146,67.40,RF02543,3.3e-16,3020,6zj3,LJ,143,16,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3161,105.00,RF02543,1.5e-26,3007,4v8m,BG,180,25,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3266.90,RF02543,0,1,5tgm,1,3149,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2746.10,RF02543,0,1,6olf,t,3606,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2475.80,RF02543,0,1,8b5l,5,4808,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3119.30,RF02543,0,1,4v8p,F1,3352,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2377.90,RF02543,0,1,5lks,L5,5069,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2378.40,RF02543,0,1,4uje,A2,5024,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6t83,Aa,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2513.90,RF02543,0,1,7o7z,B5,4808,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7uqz,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7zuw,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
2882,51.30,RF02543,2.7e-12,2833,3j0p,7,50,1,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2720.40,RF02543,0,1,6qkl,N,3741,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7zrs,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,7oht,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3387.90,RF02543,0,1,8i9r,C1,3338,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3266.90,RF02543,0,1,5tbw,1,3149,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6s05,A,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3338.00,RF02543,0,1,8eui,1,3498,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6sv4,ZQ,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3217.60,RF02543,0,1,7mpj,A1,3137,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u55,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
729,524.30,RF02543,4.5e-141,1,6uz7,8,2825,2140,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2779.40,RF02543,0,1,5lzu,5,3543,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2806.30,RF02543,0,1,6olz,A2,3642,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2482.90,RF02543,0,1,3jbo,AA,3192,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5obm,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6em1,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5fcj,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5on6,1,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,4u4y,5,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3033.80,RF02543,0,1,4v7h,B5,3170,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2842.60,RF02543,0,1,6gz5,A2,3611,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2849.00,RF02543,0,1,6mtb,5,3597,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,6n8o,A,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2660.40,RF02543,0,1,7nfx,5,3493,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
2882,51.30,RF02543,2.7e-12,2833,3j0l,7,50,1,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2746.10,RF02543,0,1,6om0,t,3606,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2513.90,RF02543,0,1,7o80,B5,4808,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3359.60,RF02543,0,1,5it7,5,3270,2,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5jcs,x,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3401.60,RF02543,0,1,5juu,B,3396,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,2376.60,RF02543,0,1,8g61,L5,5069,3,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,3387.90,RF02543,0,1,8i9y,C1,3338,4,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
3401,1664.00,RF02543,0,1,8p5d,L50,2613,96,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA
